air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
1,0,3,1,0,1,81748937,house,500,320000,0,5,0,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,83800376,apartment,136,262500,0,4,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,83800374,apartment,99,175500,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,83800050,apartment,97,168500,0,2,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,83800377,apartment,137,267500,0,4,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84278782,house,70,150000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,0,0,0,26390226,house,133,149000,0,4,1,0,1,sevilla,0,1,0,0
1,0,4,1,0,0,38525893,house,216,360000,0,5,0,1,0,sevilla,0,1,0,0
0,0,3,1,0,0,81271984,house,150,185000,0,3,1,0,1,sevilla,0,1,0,0
0,0,2,0,0,1,83350138,apartment,94,153000,0,3,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,1,83350157,apartment,135,216505,0,4,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,1,83350115,apartment,84,137670,0,2,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,1,83350166,apartment,114,185070,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,84818803,apartment,130,189000,0,3,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,1,84843995,house,2500,225000,0,4,0,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,85001209,apartment,120,207000,0,3,0,1,1,sevilla,1,0,0,0
0,1,2,1,0,1,81592319,house,1200,373000,0,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84181079,house,1263,560000,0,8,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,84649488,apartment,121,215000,0,3,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,84683417,apartment,83,170000,1,2,1,1,1,sevilla,1,0,0,0
0,0,3,1,0,1,84743380,house,895,360000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,0,84983247,house,500,310000,0,4,0,1,0,sevilla,0,1,0,0
1,0,2,1,0,0,33274677,apartment,140,137000,0,5,0,0,1,sevilla,1,0,0,0
1,0,6,1,0,1,28749605,house,1171,1355000,0,5,1,1,1,sevilla,0,1,0,0
0,0,2,1,0,0,32158684,house,248,211000,0,4,1,0,1,sevilla,0,1,0,0
1,0,1,1,0,1,36292834,apartment,64,85000,0,1,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,81480291,house,1480,260000,0,6,1,1,1,sevilla,0,1,0,0
1,1,2,1,0,0,81580244,house,130,147000,0,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,82309077,house,228,320000,0,5,1,0,0,sevilla,0,1,0,0
1,1,3,1,0,0,82420889,house,120,179000,0,4,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,35404105,house,470,360000,0,5,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,84054004,house,95,296000,0,4,1,0,1,sevilla,0,1,0,0
1,1,3,1,0,0,84095966,house,173,290000,1,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,40031043,house,360,420000,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,82818560,house,200,183000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,81752339,apartment,90,165000,0,2,1,1,1,sevilla,1,0,0,0
0,1,2,1,0,1,84188077,apartment,115,183000,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84580064,apartment,90,189000,0,2,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84592113,house,199,229000,0,4,0,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84596422,apartment,155,183000,1,3,0,1,1,sevilla,1,0,0,0
0,0,2,0,0,0,84875691,apartment,168,215100,0,4,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,40147925,apartment,75,164000,1,2,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,82111455,house,260,295000,1,4,0,1,1,sevilla,0,1,0,0
1,0,6,1,0,1,82626965,house,1500,550000,0,6,0,1,0,sevilla,0,1,0,0
1,1,3,0,0,0,82968873,house,170,175000,0,3,1,0,0,sevilla,0,1,0,0
1,0,2,1,0,1,25943430,apartment,130,250000,0,4,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84415319,apartment,124,230000,0,4,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,0,84875077,apartment,168,215100,0,4,0,0,0,sevilla,1,0,0,0
1,0,3,1,0,1,39767324,house,1500,1250000,0,5,0,1,0,sevilla,0,1,0,0
1,1,5,1,0,1,84047798,house,1126,499000,0,6,1,1,1,sevilla,0,1,0,0
1,1,2,1,0,1,84882890,house,175,190000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,82924916,apartment,95,159000,0,2,1,1,1,sevilla,1,0,0,0
0,0,2,1,0,1,32922049,house,153,247000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,82308244,apartment,98,166500,1,3,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,82337551,apartment,131,189000,0,4,0,1,1,sevilla,1,0,0,0
1,1,2,0,0,1,82391438,house,130,217000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,82560817,apartment,136,189000,0,3,0,1,1,sevilla,1,0,0,0
1,0,4,1,0,0,83767898,house,2832,740000,0,5,0,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,83970704,apartment,106,165000,1,3,1,0,0,sevilla,1,0,0,0
1,0,2,1,0,0,84322780,apartment,120,300000,1,3,1,0,0,sevilla,1,0,0,0
1,0,3,1,0,1,84575002,house,127,260000,0,3,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,84753337,house,177,290000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,0,84520527,apartment,108,78000,0,3,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,83239489,apartment,86,205000,1,2,1,1,1,sevilla,1,0,0,0
1,0,4,1,0,1,39999343,house,1004,575000,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84611268,apartment,80,122000,1,2,1,0,0,sevilla,1,0,0,0
1,0,3,1,0,1,81651501,house,96,199500,0,4,0,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,83623459,house,670,1300000,0,5,0,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84996438,apartment,137,140000,0,5,0,0,1,sevilla,1,0,0,0
1,1,5,1,0,1,82970135,house,1075,500000,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84940326,apartment,100,105000,1,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,1,84975243,apartment,98,209900,0,3,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,26680667,house,370,625000,0,5,1,1,0,sevilla,0,1,0,0
1,0,1,1,0,1,84830679,house,1000,255000,0,3,1,1,0,sevilla,0,1,0,0
0,1,3,1,0,1,82898150,house,220,210000,0,4,0,0,1,sevilla,0,1,0,0
0,1,2,1,0,0,84145070,house,1320,425000,0,4,1,0,1,sevilla,0,1,0,0
0,1,2,1,0,0,84557697,house,1320,425000,1,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,84974837,house,140,200000,0,4,1,1,1,sevilla,0,1,0,0
1,0,5,1,0,1,83559870,house,1071,495000,0,5,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,0,84409792,apartment,114,110000,1,4,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,1,40004501,apartment,150,325890,1,4,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,1,83571881,apartment,130,189000,0,4,0,1,0,sevilla,1,0,0,0
1,0,2,0,0,1,84264131,house,1479,260000,0,6,1,1,1,sevilla,0,1,0,0
1,1,3,1,0,1,84797328,house,1500,490000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,84921644,house,180,230000,0,4,0,0,1,sevilla,0,1,0,0
0,0,3,0,0,1,82823042,house,242,247000,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,1,82823048,house,243,252000,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,1,82823076,house,246,284000,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,1,82823103,house,241,306000,0,4,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,1,81200142,apartment,86,157100,0,2,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84852916,apartment,82,156000,0,2,0,1,1,sevilla,1,0,0,0
1,0,5,1,0,1,30776786,house,2300,999999,0,7,0,1,1,sevilla,0,1,0,0
1,1,2,1,0,1,83422774,apartment,92,159900,0,2,1,1,1,sevilla,1,0,0,0
1,0,4,1,0,1,83441569,house,1405,549000,0,4,1,1,0,sevilla,0,1,0,0
1,0,3,1,0,1,83588527,house,470,325000,0,5,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,0,84971971,apartment,90,190000,0,2,0,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,1260859,apartment,97,93296,0,3,0,0,0,sevilla,1,0,0,0
1,0,4,1,0,1,81625042,house,525,370000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,83348216,apartment,128,169900,0,4,0,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,84557279,house,607,360000,0,5,1,1,0,sevilla,0,1,0,0
1,1,3,1,0,1,84939335,house,185,200000,0,3,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84945637,apartment,80,126000,1,3,0,0,0,sevilla,1,0,0,0
0,0,2,0,0,1,82482754,apartment,106,163300,0,2,1,1,0,sevilla,1,0,0,0
1,0,2,1,0,1,84658122,apartment,90,189000,0,2,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,83229597,house,1580,690000,1,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,83893352,apartment,114,230000,0,3,1,1,1,sevilla,1,0,0,0
1,1,3,1,0,0,84295679,house,123,250000,0,5,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,83886772,apartment,133,245000,1,4,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,81348514,house,500,330000,0,5,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,84988407,house,1004,525000,0,4,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,84999062,apartment,117,301000,1,3,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,81205836,house,1570,498000,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84761983,apartment,110,259000,1,3,1,1,1,sevilla,1,0,0,0
0,1,3,1,0,1,84837277,house,236,210000,0,3,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,1,84961920,apartment,116,171900,0,3,1,1,0,sevilla,1,0,0,0
0,0,3,0,0,1,40474769,apartment,134,286900,0,4,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,1,82566860,apartment,115,168930,0,3,1,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,84866143,apartment,84,128088,1,2,1,1,0,sevilla,1,0,0,0
0,0,3,1,0,0,488704,house,180,280000,0,4,1,0,0,sevilla,0,1,0,0
1,1,2,1,0,1,83068806,apartment,106,193000,1,3,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,85002377,house,125,205000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,85008196,apartment,109,207000,0,3,0,1,1,sevilla,1,0,0,0
1,0,1,1,0,1,85017209,apartment,62,85000,1,1,0,0,0,sevilla,1,0,0,0
1,1,3,1,0,0,82237475,house,228,320000,1,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,84889868,apartment,76,162000,0,2,0,1,0,sevilla,1,0,0,0
1,1,2,1,0,1,83203592,apartment,119,205000,1,3,1,1,1,sevilla,1,0,0,0
1,0,7,0,0,1,40032260,house,960,850000,1,6,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,0,84986432,apartment,108,212625,0,3,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,0,84986516,apartment,107,284000,0,3,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,0,85014216,house,170,199500,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,85047584,apartment,52,91400,0,1,1,0,0,sevilla,1,0,0,0
1,0,3,1,0,1,85014482,house,1350,380000,1,5,1,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,85027138,house,256,200000,0,3,1,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,85017745,house,134,215000,0,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,82674122,house,1165,1500000,0,5,1,1,0,sevilla,0,1,0,0
1,0,3,1,0,1,85050301,house,607,372000,0,4,1,1,0,sevilla,0,1,0,0
1,1,2,1,0,1,85017709,apartment,131,189000,0,3,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,85015176,house,177,290000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,85014974,apartment,108,209900,0,3,1,1,0,sevilla,1,0,0,0
1,0,1,1,0,1,85050633,apartment,97,153000,0,2,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,85049331,house,451,390000,0,5,0,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,85014732,house,610,360000,0,5,1,1,0,sevilla,0,1,0,0
1,0,1,1,0,0,85052230,apartment,87,89000,0,3,0,0,1,sevilla,1,0,0,0
0,0,4,1,0,1,83131753,house,975,430000,0,4,0,1,0,sevilla,0,1,0,0
1,1,6,1,0,1,33084572,house,519,1355000,0,5,1,1,1,sevilla,0,1,0,0
1,0,6,1,0,1,32823553,house,1500,1250000,0,5,1,1,1,sevilla,0,1,0,0
0,1,1,0,0,1,81667734,apartment,112,130000,0,4,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,83545674,apartment,70,48300,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,81490345,house,123,229990,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84898530,apartment,85,89400,0,4,1,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,84638805,apartment,100,84500,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,1,81667736,apartment,90,160000,1,2,1,1,0,sevilla,1,0,0,0
1,0,2,0,0,0,82094642,apartment,115,248000,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,82556657,apartment,100,141750,0,3,0,0,1,sevilla,1,0,0,0
0,0,1,0,0,0,39818167,apartment,55,55900,0,3,0,0,0,sevilla,1,0,0,0
0,0,1,1,0,0,83847106,apartment,64,50000,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,83903078,apartment,68,145000,0,2,0,0,0,sevilla,1,0,0,0
1,0,1,1,0,1,84719123,apartment,66,119500,0,2,1,1,0,sevilla,1,0,0,0
1,0,1,0,0,0,25333557,apartment,59,42500,0,2,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,83109156,apartment,55,45000,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,82376543,house,110,169999,0,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,82481657,house,224,320000,0,5,1,0,1,sevilla,0,1,0,0
1,0,1,1,0,0,82778484,house,135,130000,0,2,1,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,84620481,house,106,68500,0,2,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,84893783,house,110,210000,0,5,1,1,1,sevilla,0,1,0,0
1,0,6,1,0,1,38809307,house,1500,1250000,0,5,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,83012019,house,448,317000,0,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84236607,house,101,249000,0,3,1,0,0,sevilla,0,1,0,0
0,0,2,1,0,1,83871989,apartment,136,189000,0,4,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84420762,apartment,120,207000,0,3,0,1,1,sevilla,1,0,0,0
1,0,3,1,0,0,38647510,house,125,175000,0,3,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,83891404,apartment,103,165000,1,2,1,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,84267924,apartment,101,164000,0,2,0,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,84391832,apartment,101,163000,0,2,0,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,84391835,apartment,101,160000,0,2,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,0,83632547,apartment,89,195000,0,3,0,1,1,sevilla,1,0,0,0
1,0,2,0,0,0,84202325,apartment,90,154000,0,3,0,0,1,sevilla,1,0,0,0
1,0,1,0,0,0,84300396,apartment,58,49500,0,3,0,0,0,sevilla,1,0,0,0
1,1,2,1,0,1,82206763,apartment,130,189000,1,4,0,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,85015175,apartment,93,71800,0,3,0,0,0,sevilla,1,0,0,0
0,0,3,1,0,1,82420869,house,1036,400000,0,5,1,1,1,sevilla,0,1,0,0
0,0,2,1,0,1,83688786,apartment,85,171000,0,2,1,1,1,sevilla,1,0,0,0
1,1,4,1,0,1,84381164,house,500,680000,1,5,1,1,1,sevilla,0,1,0,0
1,0,6,1,0,1,39852505,house,1500,499999,0,7,1,1,0,sevilla,0,1,0,0
1,0,3,1,0,0,83332231,house,146,209999,0,4,0,1,0,sevilla,0,1,0,0
0,0,2,1,0,0,83862481,house,225,122950,0,6,1,0,0,sevilla,0,1,0,0
0,0,2,1,0,0,84303917,house,179,189999,0,4,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,37186768,house,650,399000,0,3,1,1,1,sevilla,0,1,0,0
1,0,5,1,0,1,39784992,house,1365,530000,0,7,0,1,1,sevilla,0,1,0,0
0,0,2,0,0,1,81712399,house,2720,154900,0,6,1,0,0,sevilla,0,1,0,0
1,1,3,1,0,1,82430130,house,947,490000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,82743056,house,218,240000,0,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,83101562,apartment,105,200000,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,83648326,apartment,107,214990,0,3,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,945788,apartment,86,180000,0,2,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,0,84496214,house,127,210000,0,4,1,1,1,sevilla,0,1,0,0
1,1,4,1,0,1,81219396,house,1273,700000,0,3,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,33755618,house,1250,920000,0,4,1,1,1,sevilla,0,1,0,0
1,1,3,1,0,0,83110905,house,140,179000,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,83425269,apartment,62,46500,0,2,0,0,0,sevilla,1,0,0,0
1,1,2,0,0,1,83869235,apartment,100,190000,0,2,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,0,82804125,house,228,320000,0,5,1,0,0,sevilla,0,1,0,0
1,1,3,1,0,0,84685101,house,211,360000,0,5,0,0,1,sevilla,0,1,0,0
0,1,2,1,0,0,84991270,apartment,84,149999,0,2,1,1,1,sevilla,1,0,0,0
0,0,1,1,0,0,39246697,apartment,83,63000,0,3,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,83967139,apartment,140,295000,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,0,84720446,apartment,131,189000,0,3,0,1,1,sevilla,1,0,0,0
0,0,3,0,0,0,83611171,house,420,325000,0,5,1,1,1,sevilla,0,1,0,0
1,1,6,1,0,1,84789717,house,977,1060500,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84811149,house,269,214520,0,4,0,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,82934288,house,115,198470,0,3,0,0,0,sevilla,0,1,0,0
1,0,2,0,0,0,84730207,house,119,162260,0,4,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,84754295,house,150,178000,0,4,1,0,1,sevilla,0,1,0,0
1,1,3,1,0,1,84764744,house,105,186000,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,40489031,apartment,90,155000,0,2,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,82293850,apartment,88,180000,0,2,1,1,1,sevilla,1,0,0,0
1,0,3,0,0,1,82415520,house,500,418000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84635732,house,130,190000,0,3,1,0,0,sevilla,0,1,0,0
1,1,1,1,0,1,81790080,apartment,90,175000,1,2,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,82637521,apartment,155,185000,0,3,0,1,1,sevilla,1,0,0,0
1,0,4,1,0,1,83702902,house,400,485000,0,5,1,1,1,sevilla,0,1,0,0
1,1,2,1,0,1,81447918,house,175,235000,0,4,0,0,1,sevilla,0,1,0,0
0,0,5,1,0,1,84023029,house,915,529000,0,5,0,1,0,sevilla,0,1,0,0
1,1,2,1,0,0,84028882,house,197,215999,0,4,1,1,1,sevilla,0,1,0,0
1,1,2,1,0,1,84388251,house,134,226000,0,4,0,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,82244148,house,196,179000,0,3,1,0,1,sevilla,0,1,0,0
1,0,3,0,0,0,82484890,house,224,320000,0,5,1,0,0,sevilla,0,1,0,0
1,0,2,0,0,1,83932660,house,335,220000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84924095,apartment,120,207000,0,3,0,1,1,sevilla,1,0,0,0
0,1,1,0,0,0,82935518,house,240,212900,0,3,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,85005158,house,120,160000,0,5,1,0,0,sevilla,0,1,0,0
1,0,2,1,0,1,82360036,apartment,82,166000,0,2,1,1,1,sevilla,1,0,0,0
1,0,4,1,0,1,83109613,apartment,211,477225,1,5,1,1,1,sevilla,1,0,0,0
1,0,3,0,0,0,82477026,house,174,200000,0,4,1,0,0,sevilla,0,1,0,0
1,1,3,1,0,0,84083449,house,102,150000,0,4,1,0,1,sevilla,0,1,0,0
1,0,4,1,0,1,81459566,house,2000,3200000,1,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,83322356,apartment,85,170000,0,2,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,1,81570928,apartment,180,313000,1,4,1,1,0,sevilla,1,0,0,0
1,0,6,1,0,1,28599394,house,1171,1355000,0,6,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,82659723,house,2832,740000,0,5,0,1,0,sevilla,0,1,0,0
1,0,2,0,0,1,84988112,apartment,113,170000,1,3,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,83294135,house,150,247000,0,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,83844588,house,145,248000,0,4,1,1,1,sevilla,0,1,0,0
1,0,6,1,0,1,39162148,house,1171,1355000,0,5,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,83127020,apartment,120,200000,1,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84636308,apartment,120,190000,0,4,0,0,1,sevilla,1,0,0,0
1,1,1,0,0,1,84843153,apartment,83,76000,0,3,0,0,0,sevilla,1,0,0,0
0,0,4,0,0,1,39135525,house,1041,329000,0,5,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,1,83239590,apartment,94,170000,1,2,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,1,37109697,apartment,114,157300,0,3,1,1,0,sevilla,1,0,0,0
0,0,2,0,0,1,39862259,apartment,138,172300,0,3,1,1,0,sevilla,1,0,0,0
0,0,2,0,0,1,39862260,apartment,136,202300,0,3,1,1,0,sevilla,1,0,0,0
1,0,2,0,0,0,84988976,apartment,112,125000,0,4,1,0,1,sevilla,1,0,0,0
1,1,3,1,0,0,84266333,house,178,182000,0,4,1,0,0,sevilla,0,1,0,0
1,0,2,0,0,0,84864456,house,138,159000,0,4,1,0,1,sevilla,0,1,0,0
1,0,1,1,0,0,84069221,apartment,100,103000,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,0,40539856,house,115,128470,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,0,0,0,84770749,house,209,217000,0,5,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,85039398,apartment,85,169000,0,2,1,0,0,sevilla,1,0,0,0
0,0,3,1,0,0,84992626,house,120,237900,0,3,0,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,84920824,house,140,200000,0,3,0,0,0,sevilla,0,1,0,0
1,0,3,0,0,0,81907291,house,177,165000,0,4,1,1,1,sevilla,0,1,0,0
1,0,5,1,0,1,83406509,house,1143,640000,0,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84675287,apartment,85,169000,0,2,0,1,0,sevilla,1,0,0,0
1,0,2,1,0,1,85015506,apartment,116,171900,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,85013461,apartment,95,190000,0,2,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84986742,apartment,110,145000,1,3,1,0,1,sevilla,1,0,0,0
1,0,3,1,0,1,40518493,house,450,319999,0,5,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,0,40070788,house,115,200000,0,4,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,85048878,house,142,248000,0,4,1,0,1,sevilla,0,1,0,0
0,0,2,0,0,0,82561331,house,74,50000,0,2,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,30010881,house,107,210000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,84845418,apartment,90,159000,0,2,1,1,1,sevilla,1,0,0,0
1,0,3,1,0,0,83861899,house,140,179000,0,3,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,39365758,house,200,199000,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,0,82403000,house,140,200000,0,4,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,82730820,house,136,196000,0,4,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,37760070,house,130,230000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,1633802,house,630,350000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,40525310,house,690,265000,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,29986725,house,1100,220000,0,5,1,1,0,sevilla,0,1,0,0
1,0,1,1,0,1,81165327,house,850,175000,0,3,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,25799226,house,372,300000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,40327721,house,290,220000,0,4,1,1,0,sevilla,0,1,0,0
0,0,1,0,0,1,37565384,house,190,124000,0,3,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,34256329,house,650,310000,0,3,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,36982395,house,136,150000,0,3,1,1,0,sevilla,0,1,0,0
1,0,3,1,0,1,40570484,house,900,330000,0,5,0,1,0,sevilla,0,1,0,0
1,0,4,0,0,1,35257395,house,2516,585000,0,4,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,38636375,house,642,340000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,81680441,house,123,260000,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,1,0,0,25285745,house,281,222400,0,3,1,0,0,sevilla,0,1,0,0
1,1,3,1,0,0,82138706,house,240,250000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,35342845,house,705,500000,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,84367515,house,170,260000,0,4,1,1,1,sevilla,0,1,0,0
