air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
0,0,1,0,0,0,84381768,apartment,92,0,3,0,0,1,madrid,1,0,0,0
0,0,3,1,0,1,84116445,house,600,0,5,1,1,1,madrid,0,1,0,0
1,0,2,1,0,0,84032025,apartment,117,1,4,1,1,1,madrid,1,0,0,0
0,0,2,0,0,0,40137703,apartment,111,0,4,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,84859468,apartment,37,0,0,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,82708796,apartment,21,0,1,0,0,0,girona,1,0,0,0
1,0,1,0,0,1,81772897,apartment,55,1,2,1,1,1,girona,1,0,0,0
0,0,2,0,0,0,40236293,apartment,142,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,34267905,house,80,0,3,0,0,0,girona,0,1,0,0
0,0,1,0,0,0,83091894,apartment,62,0,1,0,0,0,madrid,1,0,0,0
0,0,3,0,0,0,84583227,house,318,0,4,0,0,0,madrid,0,1,0,0
0,0,3,1,0,0,31853785,apartment,215,0,4,1,0,0,madrid,1,0,0,0
1,0,1,0,0,1,33284181,house,382,0,2,1,0,1,girona,0,1,0,0
0,0,1,0,0,0,84919441,apartment,94,0,3,0,0,0,madrid,1,0,0,0
1,0,3,0,0,1,83269933,house,160,0,3,0,1,0,sevilla,0,1,0,0
0,0,1,1,0,0,82055947,apartment,65,1,1,0,0,0,alicante,1,0,0,0
0,0,3,0,0,1,82534627,house,439,0,3,0,0,1,girona,0,1,0,0
0,0,2,0,0,0,39106285,house,275,0,4,0,0,1,valencia,0,1,0,0
0,0,2,1,0,0,84267833,apartment,120,0,4,0,0,1,valencia,1,0,0,0
0,0,1,0,0,0,81997732,apartment,88,0,2,0,0,0,girona,1,0,0,0
0,1,1,1,0,0,36188651,apartment,40,0,1,0,0,0,girona,1,0,0,0
1,0,1,0,0,0,84657707,apartment,75,0,2,0,0,1,girona,1,0,0,0
0,0,1,0,0,0,83607582,house,150,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,81198386,rural_property,5000,0,2,0,0,1,alicante,0,0,0,1
0,0,1,1,0,0,1855701,apartment,72,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,39423047,house,605,0,3,0,0,1,girona,0,1,0,0
0,0,1,0,0,0,39872276,apartment,78,0,2,0,0,0,valencia,1,0,0,0
1,0,2,1,0,0,84836434,house,261,0,4,1,0,1,valencia,0,1,0,0
1,0,1,1,0,0,82426846,apartment,81,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,36555953,apartment,115,0,4,0,0,0,alicante,1,0,0,0
1,0,2,1,0,1,34875074,house,1000,0,3,1,1,1,sevilla,0,1,0,0
1,0,5,0,0,1,84341620,house,400,0,5,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,83625276,apartment,72,0,1,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,83418781,apartment,100,0,3,0,0,0,valencia,1,0,0,0
1,0,2,0,0,0,84793734,apartment,86,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,1768122,apartment,145,0,4,1,0,1,madrid,1,0,0,0
1,0,2,0,0,0,84578884,house,140,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,84061410,apartment,122,0,3,0,0,1,valencia,1,0,0,0
0,0,2,1,0,0,84093064,apartment,89,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,1,82788621,apartment,65,0,1,1,1,1,madrid,1,0,0,0
0,0,2,0,0,0,37661212,apartment,143,0,3,0,0,0,alicante,1,0,0,0
1,0,3,1,0,0,30989564,apartment,235,1,5,1,0,1,girona,1,0,0,0
1,0,3,1,0,1,85031224,house,553,0,5,1,1,0,sevilla,0,1,0,0
0,0,1,0,0,0,40261318,apartment,70,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,84724416,apartment,70,0,3,0,0,1,girona,1,0,0,0
0,0,2,1,0,1,84848130,apartment,59,0,1,0,1,1,girona,1,0,0,0
0,0,1,0,1,0,29265702,rural_property,60,0,1,0,0,1,sevilla,0,0,0,1
1,0,1,1,0,1,83683792,apartment,58,1,1,0,1,0,valencia,1,0,0,0
0,0,1,0,0,0,84520121,apartment,80,0,3,0,0,1,valencia,1,0,0,0
0,0,2,1,0,0,84572345,apartment,105,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84497548,apartment,98,0,3,0,0,0,valencia,1,0,0,0
1,0,1,0,0,0,38777118,apartment,130,1,2,0,1,0,madrid,1,0,0,0
1,0,2,0,0,1,34416739,house,630,0,3,0,1,1,alicante,0,1,0,0
0,1,3,0,1,1,81143407,house,157,0,9,0,0,0,girona,0,1,0,0
0,1,2,1,0,0,82649399,house,110,0,4,1,0,0,girona,0,1,0,0
0,1,2,0,0,0,1923626,house,50,0,3,1,0,0,girona,0,1,0,0
0,0,2,0,0,0,312012,house,100,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,0,1,0,84675111,house,70,0,3,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,81872726,apartment,111,0,7,0,0,0,alicante,1,0,0,0
1,0,1,1,0,0,38195709,house,100,0,3,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,84971056,apartment,45,0,1,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,83763367,apartment,80,0,2,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,81893384,house,125,0,3,0,0,0,alicante,0,1,0,0
0,0,3,0,0,1,35023008,house,600,0,3,1,1,0,alicante,0,1,0,0
1,0,4,1,0,1,38741359,house,900,0,5,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,84356958,apartment,102,0,2,0,1,0,girona,1,0,0,0
1,0,6,1,0,1,1260322,house,1172,0,5,1,1,0,sevilla,0,1,0,0
0,0,1,0,0,1,84877538,apartment,80,0,0,0,1,1,girona,1,0,0,0
0,0,1,1,0,0,1821974,apartment,83,0,3,0,0,1,girona,1,0,0,0
0,0,1,0,0,0,84179337,apartment,58,0,3,0,0,0,sevilla,1,0,0,0
0,0,2,0,0,0,83713098,apartment,102,0,3,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,85027813,house,110,0,2,0,0,0,sevilla,0,1,0,0
0,1,1,0,0,0,82636637,house,203,0,4,1,0,0,sevilla,0,1,0,0
0,0,3,0,0,0,84767620,apartment,175,0,3,0,0,0,girona,1,0,0,0
1,1,2,1,0,0,40181883,apartment,88,0,2,0,0,1,alicante,1,0,0,0
0,0,1,1,0,1,81919975,house,289,0,3,1,1,0,alicante,0,1,0,0
0,0,1,0,0,1,84074190,apartment,57,0,1,1,1,1,girona,1,0,0,0
0,1,1,1,0,0,28473413,apartment,100,0,3,1,0,1,alicante,1,0,0,0
1,0,2,0,0,0,39673329,apartment,87,0,3,0,0,0,alicante,1,0,0,0
0,0,1,1,0,0,83962496,house,110,0,2,1,1,1,girona,0,1,0,0
0,1,1,0,0,0,83814173,apartment,85,0,3,1,0,0,girona,1,0,0,0
0,0,1,0,1,0,84419541,rural_property,62000,0,3,1,0,0,alicante,0,0,0,1
0,0,2,0,0,0,40183196,house,223,0,3,0,0,1,girona,0,1,0,0
1,0,2,0,0,1,84779937,apartment,80,0,2,0,1,1,girona,1,0,0,0
1,0,3,1,0,0,84989639,house,132,0,4,1,0,1,sevilla,0,1,0,0
1,1,2,1,0,1,84222709,apartment,97,0,3,1,1,1,valencia,1,0,0,0
0,0,1,1,0,0,84895600,apartment,70,0,2,0,0,1,girona,1,0,0,0
1,0,2,1,0,1,83800376,apartment,136,0,4,1,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,84428081,apartment,115,0,4,1,0,1,madrid,1,0,0,0
1,1,3,1,0,1,39265198,house,60,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,1,0,0,30820862,house,130,0,3,0,0,1,valencia,0,1,0,0
0,0,3,0,0,0,84173731,house,609,0,6,0,1,0,sevilla,0,1,0,0
0,0,1,0,0,0,84903192,house,6048,0,3,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84778805,apartment,269,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83571526,apartment,36,0,1,0,0,0,girona,1,0,0,0
0,0,2,0,0,0,40373142,apartment,412,0,0,0,0,0,girona,1,0,0,0
1,1,2,0,0,0,39779856,house,141,0,4,0,0,1,sevilla,0,1,0,0
0,1,2,1,0,0,83355803,house,128,0,3,1,0,0,sevilla,0,1,0,0
0,1,1,0,0,0,84824394,house,367,0,5,0,0,1,valencia,0,1,0,0
1,0,3,0,0,1,84591551,house,389,0,4,1,1,1,alicante,0,1,0,0
1,1,2,1,0,1,81447918,house,175,0,4,0,0,1,sevilla,0,1,0,0
1,0,1,1,0,0,84906936,apartment,51,1,1,1,0,1,madrid,1,0,0,0
0,0,2,1,0,0,84267810,apartment,131,0,3,0,0,1,valencia,1,0,0,0
0,1,1,0,0,0,37164310,house,35,0,3,0,0,0,alicante,0,1,0,0
0,0,2,1,0,1,84268202,apartment,115,0,2,0,1,1,valencia,1,0,0,0
0,0,3,0,0,1,27460682,house,650,0,5,1,0,1,girona,0,1,0,0
0,1,1,0,0,0,33950237,apartment,120,0,4,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,38162353,apartment,91,0,2,0,0,0,alicante,1,0,0,0
0,1,2,0,1,1,82081390,house,490,0,10,1,0,1,alicante,0,1,0,0
1,0,1,0,0,1,81772867,apartment,63,1,2,1,1,1,girona,1,0,0,0
1,0,1,0,0,0,40460057,apartment,51,0,2,0,1,0,girona,1,0,0,0
0,0,2,1,0,0,84177834,house,3000,0,3,1,0,0,sevilla,0,1,0,0
0,1,2,0,0,0,84675122,house,211,0,4,1,0,1,girona,0,1,0,0
1,0,1,1,0,0,81157253,apartment,80,0,3,0,0,0,valencia,1,0,0,0
0,0,1,0,1,1,36435534,house,320,0,3,1,0,1,girona,0,1,0,0
0,0,3,0,0,0,39545249,house,153,0,6,0,0,0,valencia,0,1,0,0
0,1,3,1,0,0,83194739,apartment,100,0,3,1,0,1,girona,1,0,0,0
0,0,2,0,0,0,81476860,apartment,100,0,4,0,0,0,alicante,1,0,0,0
0,0,1,1,0,0,84905009,apartment,75,0,2,0,0,0,valencia,1,0,0,0
1,0,1,1,0,0,85040661,apartment,61,1,1,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,84823671,apartment,73,0,3,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,83622908,house,180,0,3,0,0,0,valencia,0,1,0,0
1,0,2,1,0,0,84315082,apartment,119,0,3,0,1,1,sevilla,1,0,0,0
1,0,2,0,0,0,81582235,house,61,0,4,1,0,1,sevilla,0,1,0,0
0,0,2,0,0,0,84645874,apartment,76,0,0,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,85018374,house,64,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,84673573,apartment,174,0,1,0,0,0,girona,1,0,0,0
1,0,2,1,0,0,38518935,apartment,62,0,2,0,0,0,girona,1,0,0,0
1,0,5,1,0,1,32466289,house,340,0,5,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,82916407,house,550,0,4,0,1,0,sevilla,0,1,0,0
0,0,1,0,0,1,39264881,house,500,0,3,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,0,84850159,apartment,118,1,2,0,0,1,madrid,1,0,0,0
0,1,2,0,0,0,84758520,house,150,0,5,0,0,1,girona,0,1,0,0
0,1,3,1,0,1,84431011,house,106,0,3,0,0,1,sevilla,0,1,0,0
0,0,1,1,0,0,84690785,apartment,44,0,1,0,0,0,madrid,1,0,0,0
1,0,5,1,0,1,36147508,house,25000,0,5,1,1,1,alicante,0,1,0,0
0,1,2,1,0,0,85035247,apartment,140,0,3,0,0,1,valencia,1,0,0,0
0,0,2,0,0,1,40035634,apartment,104,0,3,1,1,1,madrid,1,0,0,0
0,0,2,0,0,0,84863063,apartment,93,0,3,1,0,0,madrid,1,0,0,0
0,1,2,1,0,0,40422182,apartment,193,0,4,1,0,1,valencia,1,0,0,0
1,0,1,0,0,0,82193704,apartment,46,0,2,0,1,1,girona,1,0,0,0
0,0,1,0,0,0,81475931,apartment,67,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903897,rural_property,1092,0,3,0,0,0,alicante,0,0,0,1
0,0,2,1,0,0,84267792,apartment,101,0,2,0,0,1,valencia,1,0,0,0
1,0,2,0,0,0,81429547,apartment,82,0,1,0,0,0,madrid,1,0,0,0
1,0,2,0,0,0,37928634,house,289,0,5,1,0,1,alicante,0,1,0,0
1,0,6,1,0,1,82938144,house,18969,0,5,0,1,1,sevilla,0,1,0,0
1,0,1,1,0,0,81358867,apartment,55,0,1,0,0,0,madrid,1,0,0,0
1,0,5,1,0,0,82940745,apartment,366,0,5,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84537367,apartment,89,0,3,0,0,0,alicante,1,0,0,0
0,0,3,0,0,0,84591808,house,165,0,3,0,0,0,alicante,0,1,0,0
1,0,2,1,0,1,32256336,apartment,126,0,3,1,1,0,madrid,1,0,0,0
0,0,2,0,0,0,40287518,apartment,313,0,1,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84079609,apartment,130,0,4,0,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,84832618,apartment,71,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81987459,apartment,100,0,3,1,0,1,girona,1,0,0,0
1,0,2,0,0,0,84520527,apartment,108,0,3,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,1,82240145,apartment,44,0,1,0,1,1,girona,1,0,0,0
0,0,2,1,0,0,84597184,apartment,100,0,3,0,0,1,madrid,1,0,0,0
1,1,6,1,0,1,81249533,house,1200,0,6,0,1,1,valencia,0,1,0,0
1,0,1,1,0,0,33280601,apartment,57,0,2,0,0,1,girona,1,0,0,0
1,1,1,0,0,0,83490777,apartment,60,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,83492577,apartment,94,0,3,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,37265882,apartment,90,0,3,1,0,1,alicante,1,0,0,0
1,0,2,1,0,0,84865035,apartment,92,0,3,1,0,0,madrid,1,0,0,0
0,1,1,1,0,1,82539660,house,3200,0,2,1,0,1,alicante,0,1,0,0
1,0,1,0,0,1,82368381,apartment,52,0,2,0,0,1,girona,1,0,0,0
0,1,1,0,0,1,39363158,apartment,65,0,2,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,81827566,apartment,62,0,1,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,27480366,apartment,78,0,3,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,0,84738527,house,160,0,4,1,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,84657659,apartment,52,0,2,0,0,1,girona,1,0,0,0
1,0,2,1,0,0,84905440,apartment,123,0,3,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,30624726,house,70,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,1,0,0,84249731,apartment,88,0,3,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,81411907,apartment,70,0,2,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,81348514,house,500,0,5,1,1,1,sevilla,0,1,0,0
0,1,2,0,0,0,84500021,apartment,123,0,2,1,0,1,girona,1,0,0,0
0,0,2,0,0,0,39763000,apartment,90,0,3,1,0,1,girona,1,0,0,0
0,0,1,0,0,0,81135986,apartment,59,0,3,0,0,0,valencia,1,0,0,0
0,0,1,0,0,1,39762943,house,180,0,4,1,0,1,girona,0,1,0,0
1,0,2,0,0,1,84576102,house,489,0,3,1,1,1,alicante,0,1,0,0
0,0,2,1,0,1,81429583,house,1381,0,4,0,1,1,girona,0,1,0,0
0,1,3,1,0,1,82962670,house,250000,0,10,1,0,1,alicante,0,1,0,0
0,0,2,1,0,0,84581257,apartment,114,1,3,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84934823,apartment,76,0,2,0,0,0,valencia,1,0,0,0
1,0,1,0,0,1,81808636,apartment,34,1,1,1,1,1,girona,1,0,0,0
0,0,2,0,0,0,81882162,apartment,85,0,2,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,36018358,apartment,99,0,2,0,0,0,girona,1,0,0,0
1,0,2,0,0,0,83611337,apartment,113,0,3,1,1,0,madrid,1,0,0,0
1,0,2,1,0,0,82950686,house,158,0,3,1,0,1,valencia,0,1,0,0
1,0,3,0,0,1,84399994,house,350,0,3,1,1,0,alicante,0,1,0,0
1,0,2,0,0,1,37796899,house,700,0,3,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,0,82234861,apartment,132,0,4,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,84473451,house,125,0,3,0,0,0,alicante,0,1,0,0
1,0,2,1,0,1,82713903,apartment,130,1,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,37616367,rural_property,35,0,4,0,0,0,valencia,0,0,0,1
1,0,1,0,0,1,37702552,house,160,0,3,1,1,0,alicante,0,1,0,0
0,0,4,1,1,1,38334116,rural_property,17000,0,7,0,1,0,girona,0,0,0,1
0,0,4,0,1,0,39756552,rural_property,600,0,7,0,1,0,girona,0,0,0,1
0,0,1,1,0,0,82964675,apartment,110,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,84286527,apartment,100,0,3,0,0,0,valencia,1,0,0,0
1,1,2,1,0,1,84478056,house,298,1,5,1,1,1,sevilla,0,1,0,0
1,0,1,1,0,0,84863431,apartment,76,0,2,1,1,0,madrid,1,0,0,0
1,0,1,0,1,0,81420881,house,141,0,4,0,0,1,valencia,0,1,0,0
0,0,3,0,0,0,34546471,house,125,0,4,0,1,0,girona,0,1,0,0
0,0,1,0,0,0,26446066,apartment,88,0,3,0,0,0,girona,1,0,0,0
0,0,4,0,1,0,28299398,house,600,0,8,1,0,1,girona,0,1,0,0
0,0,2,0,0,0,84307244,apartment,143,0,5,0,0,0,girona,1,0,0,0
0,0,6,1,1,1,84857416,rural_property,130000,0,6,0,1,0,girona,0,0,0,1
0,0,2,0,0,0,81742138,apartment,112,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81340026,apartment,102,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,39890208,house,150,0,7,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,81667132,apartment,102,0,3,0,1,0,alicante,1,0,0,0
0,0,1,0,0,0,39713889,apartment,39,0,1,0,0,0,girona,1,0,0,0
1,0,2,0,0,0,84779271,apartment,95,0,3,0,0,0,valencia,1,0,0,0
0,1,2,0,0,0,81370925,apartment,130,1,4,0,0,1,valencia,1,0,0,0
1,1,2,0,0,0,84909185,apartment,103,0,3,0,0,0,valencia,1,0,0,0
0,0,1,1,0,0,81534407,apartment,70,0,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,39410220,apartment,145,1,4,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,29447263,apartment,71,0,2,0,1,1,girona,1,0,0,0
1,1,1,1,0,1,39703471,apartment,52,0,1,0,1,0,madrid,1,0,0,0
1,1,2,1,0,0,81393480,house,110,0,3,0,1,1,sevilla,0,1,0,0
1,1,2,1,0,0,83594344,apartment,109,0,3,0,0,0,valencia,1,0,0,0
1,0,2,1,0,1,36860419,apartment,100,0,3,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,84265869,apartment,90,0,2,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,83464960,apartment,74,0,2,0,0,1,valencia,1,0,0,0
0,0,1,0,0,0,39888326,house,98,0,3,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,84339339,apartment,97,0,3,0,0,0,alicante,1,0,0,0
1,0,3,0,0,1,39009581,house,721,0,5,1,1,0,sevilla,0,1,0,0
1,0,2,1,0,0,32402608,house,100,0,3,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,83793624,apartment,147,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,81946385,apartment,66,0,2,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,84653780,apartment,56,1,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84725408,apartment,63,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,83339668,house,1300,0,4,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,0,39726541,house,230,0,5,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,84716166,apartment,84,0,4,0,0,0,girona,1,0,0,0
0,0,3,0,0,1,37646769,house,300,0,3,0,1,1,alicante,0,1,0,0
0,0,2,0,0,0,84283039,house,160,0,4,0,0,0,sevilla,0,1,0,0
1,0,1,1,0,1,83678575,apartment,46,1,1,0,1,0,madrid,1,0,0,0
0,0,1,0,0,0,35376227,house,67,0,2,1,0,0,girona,0,1,0,0
0,0,2,1,0,0,84515676,apartment,127,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,36555459,apartment,116,0,4,0,0,0,valencia,1,0,0,0
0,1,2,0,0,0,84861501,apartment,100,0,2,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,39509381,apartment,60,0,2,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,39385967,house,15000,0,3,0,0,0,alicante,0,1,0,0
1,0,1,0,0,1,37851560,house,50,0,2,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,84767416,house,200,0,4,0,0,0,girona,0,1,0,0
1,0,2,1,0,0,84903901,house,90,0,4,0,0,0,alicante,0,1,0,0
0,0,2,1,0,0,36064271,apartment,110,0,3,1,1,1,valencia,1,0,0,0
0,0,2,0,0,0,82295522,apartment,151,0,3,0,0,0,girona,1,0,0,0
0,0,1,0,0,1,26717912,apartment,70,0,3,0,0,0,girona,1,0,0,0
0,0,2,0,0,0,38975663,apartment,92,0,2,0,0,0,alicante,1,0,0,0
1,1,1,1,0,0,84164153,apartment,74,1,3,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,84965147,apartment,60,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,39607866,apartment,68,0,2,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,81892470,house,300,0,4,0,0,1,sevilla,0,1,0,0
0,1,2,0,0,0,85035545,apartment,117,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,82313593,apartment,71,0,3,0,0,1,sevilla,1,0,0,0
0,0,1,0,0,0,38720813,apartment,128,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,1,81772850,apartment,35,1,1,1,1,1,girona,1,0,0,0
0,0,2,1,0,1,84268164,apartment,128,0,3,0,1,1,valencia,1,0,0,0
0,1,2,0,1,0,39026944,house,193,0,3,1,0,0,valencia,0,1,0,0
0,0,2,1,0,0,83955606,apartment,114,0,3,1,0,1,madrid,1,0,0,0
0,1,2,1,0,1,37817724,house,187,0,4,1,1,1,girona,0,1,0,0
0,1,1,1,0,0,84695839,apartment,80,0,2,0,0,0,valencia,1,0,0,0
1,1,1,0,0,0,84248389,apartment,66,0,3,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,83089039,apartment,73,0,2,0,0,0,sevilla,1,0,0,0
1,0,3,1,0,0,38936431,house,354,0,3,1,0,1,alicante,0,1,0,0
1,0,3,0,0,1,84380371,house,220,0,3,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,37829987,apartment,73,0,3,0,0,0,valencia,1,0,0,0
0,1,1,1,0,0,82361821,apartment,100,1,4,0,0,1,valencia,1,0,0,0
1,0,2,0,0,1,39762945,house,183,0,3,1,0,1,girona,0,1,0,0
0,0,1,0,0,0,40085841,apartment,68,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84671154,house,98,0,3,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,84893889,apartment,123,0,3,0,0,1,sevilla,1,0,0,0
1,0,3,1,0,0,29326908,house,150,0,3,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,37767300,house,214,0,2,0,0,1,sevilla,0,1,0,0
1,0,4,1,0,1,36466352,house,60000,0,4,0,1,1,sevilla,0,1,0,0
1,0,3,0,0,0,84578934,house,180,0,3,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84568491,apartment,46,0,1,0,1,1,girona,1,0,0,0
0,0,3,0,0,1,82633024,house,180,0,4,1,0,1,alicante,0,1,0,0
1,0,2,0,0,1,84380366,house,524,0,3,1,1,1,alicante,0,1,0,0
1,0,2,1,0,0,34911051,apartment,80,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84126713,apartment,68,0,2,0,0,0,girona,1,0,0,0
0,1,2,1,0,1,32493915,apartment,170,1,3,0,0,0,girona,1,0,0,0
1,0,1,1,0,0,82903269,apartment,55,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,1,84796261,apartment,59,0,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,40502326,apartment,60,0,1,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,84529193,house,142,0,4,0,1,0,sevilla,0,1,0,0
1,0,1,0,1,1,81866456,rural_property,6500,0,4,1,1,1,alicante,0,0,0,1
1,0,2,1,0,1,84910619,apartment,91,1,2,0,1,0,valencia,1,0,0,0
1,0,1,1,0,0,83755911,apartment,60,1,1,0,0,1,madrid,1,0,0,0
1,0,3,1,0,1,82600811,house,710,0,5,1,0,1,alicante,0,1,0,0
1,0,1,0,0,1,81809030,apartment,47,1,2,1,1,1,girona,1,0,0,0
0,0,1,0,0,0,81484344,house,175,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,84239345,apartment,110,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84406570,apartment,94,0,3,0,0,0,valencia,1,0,0,0
1,0,2,0,0,1,26135911,house,550,0,3,0,0,1,girona,0,1,0,0
0,1,1,0,0,0,84094751,apartment,88,0,3,0,0,0,valencia,1,0,0,0
1,1,3,1,0,1,84430994,house,257,1,5,1,0,1,madrid,0,1,0,0
0,0,1,0,0,0,84559292,apartment,50,0,2,0,0,1,sevilla,1,0,0,0
0,1,1,0,0,0,39472502,apartment,58,0,2,0,0,0,girona,1,0,0,0
1,0,3,1,0,0,84437590,apartment,135,1,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,36529855,apartment,110,0,3,0,0,0,alicante,1,0,0,0
1,0,1,1,0,1,83207564,apartment,50,0,1,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,36529874,apartment,90,0,4,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,26049165,apartment,82,0,3,1,0,0,girona,1,0,0,0
0,0,2,1,0,1,82740733,house,1000,0,5,1,1,0,sevilla,0,1,0,0
0,1,2,0,0,1,31884897,house,200,0,4,0,0,1,girona,0,1,0,0
0,0,1,1,0,0,35003561,house,150,0,2,1,0,1,sevilla,0,1,0,0
1,1,1,1,0,0,84973553,apartment,87,1,3,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,31628584,house,374,0,4,0,0,1,sevilla,0,1,0,0
0,0,2,0,0,0,81654773,house,73,0,4,0,0,0,alicante,0,1,0,0
1,0,3,1,0,1,81398639,house,175,1,4,1,1,1,sevilla,0,1,0,0
1,0,1,0,0,0,84655920,apartment,74,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84537364,apartment,87,0,3,0,0,0,alicante,1,0,0,0
1,0,3,1,0,1,28518380,house,40,1,3,1,0,1,sevilla,0,1,0,0
0,0,3,0,0,0,81889806,house,262,0,4,0,0,1,valencia,0,1,0,0
0,0,1,0,0,0,28125056,house,158,0,3,0,0,0,sevilla,0,1,0,0
